property_id,location,latitude,longitude,builder_name,property_type,furnishing,listing_type,sqft,bedrooms,bathrooms,balconies,parking,floor,total_floors,age,amenities_count,distance_metro,distance_school,distance_hospital,distance_cbd,connectivity_score,safety_score,school_score,price,demand_score,liquidity_score,roi,market_trend,listing_date
BLR-28986,BTM Layout,12.922685,77.606897,Lodha Group,Apartment,Fully-furnished,Resale,1262,2,1,2,0,10,19,6,19,1.78,0.28,4.28,5.6,8.4,8,6,16013077,47,27,13.51,0.1071,2020-10-22
BLR-28987,Devanahalli,13.126072,77.710086,Godrej Properties,Apartment,Unfurnished,Ready to Move,851,2,1,1,1,3,10,24,14,10.94,6.3,8.41,21.25,2.4,7,4,6758631,67,67,17.43,0.1666,2024-10-21
BLR-28988,Bannerghatta Road,12.876497,77.599127,Brigade Group,Apartment,Semi-furnished,Resale,772,2,1,0,0,3,6,7,7,7.06,1.27,8.6,10.59,5.6,6,10,6884530,93,38,13.8,0.108,2023-12-20
BLR-28989,KR Puram,13.008937,77.700986,Lodha Group,Apartment,Semi-furnished,Resale,530,1,1,1,0,9,19,14,9,2.72,3.04,4.32,12.25,7.1,9,10,3877821,51,53,15.72,0.1372,2021-08-08
BLR-28990,Sarjapur Road,12.895049,77.675363,Salarpuria Sattva,Apartment,Fully-furnished,Ready to Move,811,2,2,2,1,8,18,19,19,4.22,3.8,7.05,12.21,6.5,7,5,8444047,82,26,11.54,0.1198,2023-11-04
BLR-28991,Yelahanka,13.096104,77.590757,Godrej Properties,Apartment,Semi-furnished,Ready to Move,918,2,2,1,0,12,18,2,7,5.71,2.9,4.9,13.85,5.6,6,7,8455121,46,40,18.88,0.1365,2020-09-25
BLR-28992,Whitefield,12.970971,77.743642,Shriram Properties,Apartment,Unfurnished,Resale,516,1,1,1,0,2,5,13,6,0.91,1.67,7.81,16.15,7.2,9,4,5831049,74,74,15.19,0.1238,2023-04-20
BLR-28993,Devanahalli,13.123819,77.709957,Brigade Group,Apartment,Semi-furnished,Resale,2631,3,2,1,1,15,22,13,3,12.35,7.68,1.56,21.04,1.9,10,4,15455026,62,88,17.28,0.1852,2024-09-01
BLR-28994,Bannerghatta Road,12.86536,77.58136,Sobha Ltd,Penthouse,Fully-furnished,New Launch,3608,4,4,2,2,26,26,3,12,3.53,6.83,0.32,11.9,6.8,5,9,56913430,92,59,12.48,0.1147,2023-06-30
BLR-28995,Marathahalli,12.965059,77.692455,Shriram Properties,Apartment,Unfurnished,Ready to Move,1039,3,3,1,1,8,17,19,20,3.41,4.13,8.6,10.63,7.0,7,10,9386416,43,30,10.75,0.1013,2022-02-07
BLR-28996,Sarjapur Road,12.910571,77.675749,Salarpuria Sattva,Apartment,Unfurnished,New Launch,2267,3,2,0,1,4,5,15,8,11.04,7.72,7.54,11.11,3.9,10,4,17061506,93,30,17.91,0.1629,2022-10-11
BLR-28997,Rajajinagar,12.983725,77.556599,Mantri Developers,Apartment,Semi-furnished,Resale,2174,3,2,0,0,1,3,5,14,2.24,3.34,8.5,4.33,8.5,5,10,34327447,69,65,8.65,0.0405,2020-08-11
BLR-28998,Bannerghatta Road,12.880045,77.602655,Sobha Ltd,Penthouse,Unfurnished,New Launch,4496,4,4,3,2,19,19,12,3,7.04,1.56,2.17,10.22,5.7,8,10,46274311,72,61,13.67,0.1503,2020-07-20
BLR-28999,Hennur,13.045896,77.626152,Assetz Property Group,Villa,Unfurnished,New Launch,3171,4,3,1,1,3,2,24,9,3.52,0.92,8.41,8.94,7.3,8,10,24148022,66,85,14.84,0.1096,2021-08-22
BLR-29000,KR Puram,13.017557,77.709622,Mantri Developers,Apartment,Unfurnished,Ready to Move,1798,4,3,2,0,19,21,8,12,3.58,1.04,6.34,13.47,6.5,10,6,12442024,61,61,11.26,0.1681,2024-09-22
BLR-29001,Marathahalli,12.969029,77.710201,Brigade Group,Apartment,Fully-furnished,Resale,2076,4,4,2,0,6,10,11,3,1.79,1.91,5.26,12.53,7.4,10,10,22086626,37,52,9.06,0.1061,2020-06-04
BLR-29002,JP Nagar,12.919522,77.571137,Assetz Property Group,Apartment,Semi-furnished,Ready to Move,1841,4,4,0,1,6,16,25,4,3.38,2.91,9.25,6.32,7.7,7,10,17077709,87,76,10.49,0.0674,2024-12-12
BLR-29003,Electronic City,12.846024,77.66417,Puravankara,Builder Floor,Semi-furnished,Resale,1354,3,3,2,0,8,9,13,7,9.3,6.74,4.95,15.87,3.9,5,4,9135870,50,58,13.79,0.1317,2024-10-19
BLR-29004,Basavanagudi,12.947524,77.571397,Lodha Group,Villa,Fully-furnished,New Launch,2975,3,4,1,2,2,2,16,3,2.81,5.56,4.8,3.67,8.3,9,4,41598206,85,68,8.19,0.0649,2023-06-15
BLR-29005,Devanahalli,13.120333,77.718618,Assetz Property Group,Apartment,Semi-furnished,Ready to Move,577,3,2,2,0,7,19,23,8,13.27,5.45,8.51,21.31,1.5,8,10,4322189,49,44,15.62,0.2034,2022-12-31
BLR-29006,Yelahanka,13.102676,77.593019,Prestige Group,Villa,Unfurnished,Ready to Move,3852,5,3,3,1,2,4,20,5,7.79,3.15,6.91,14.58,4.7,8,8,29144893,77,32,14.06,0.1804,2024-04-11
BLR-29007,Whitefield,12.979012,77.738757,Prestige Group,Apartment,Semi-furnished,Resale,2876,4,4,0,1,5,20,14,4,1.01,4.06,4.07,15.64,7.2,9,8,27210995,30,50,11.82,0.1305,2021-04-15
BLR-29008,Hebbal,13.046175,77.606029,Lodha Group,Builder Floor,Semi-furnished,New Launch,930,3,3,1,0,7,16,4,18,3.3,7.0,0.7,8.38,7.4,10,6,12104204,90,71,11.85,0.099,2021-11-17
BLR-29009,Sarjapur Road,12.898837,77.69435,Mantri Developers,Apartment,Unfurnished,Ready to Move,621,3,2,0,0,9,24,18,6,10.83,7.78,7.9,13.5,3.6,9,5,4940910,94,90,11.69,0.1433,2023-03-11
BLR-29010,Kanakapura Road,12.860737,77.561918,Assetz Property Group,Penthouse,Semi-furnished,Resale,3054,3,3,3,1,28,28,1,11,9.45,7.53,9.69,12.83,4.3,8,7,35444090,91,84,18.67,0.1798,2021-11-06
BLR-29011,Bannerghatta Road,12.860981,77.58338,Prestige Group,Apartment,Unfurnished,Resale,2765,4,4,0,1,13,15,0,14,6.69,1.3,8.33,12.36,5.5,10,4,28374799,31,51,12.89,0.1331,2022-02-06
BLR-29012,BTM Layout,12.914213,77.614747,Shriram Properties,Builder Floor,Semi-furnished,Resale,1533,3,2,1,0,8,17,12,8,3.73,2.1,7.48,6.74,7.5,6,6,14949685,73,27,9.99,0.0923,2021-10-17
BLR-29013,Whitefield,12.984632,77.758247,Sobha Ltd,Builder Floor,Semi-furnished,Resale,1280,2,1,1,0,4,4,16,4,4.35,5.33,3.87,17.79,5.6,10,9,9580750,90,67,13.3,0.1233,2022-02-27
BLR-29014,BTM Layout,12.92624,77.60334,Godrej Properties,Apartment,Unfurnished,Resale,1177,1,1,0,0,5,21,16,17,0.9,1.12,6.2,5.13,8.9,10,5,12708233,49,30,9.95,0.0813,2022-05-25
BLR-29015,Marathahalli,12.946114,77.714233,Prestige Group,Villa,Semi-furnished,Resale,4069,3,2,2,2,3,3,24,19,5.59,5.78,8.28,13.27,5.8,7,9,42547848,50,25,13.44,0.0989,2024-07-19
BLR-29016,BTM Layout,12.927399,77.598991,Godrej Properties,Apartment,Unfurnished,Ready to Move,644,2,2,2,1,7,10,25,7,0.8,3.59,3.75,4.94,8.9,10,5,7606463,92,69,13.45,0.1202,2024-03-07
BLR-29017,Kanakapura Road,12.86208,77.562657,Lodha Group,Apartment,Semi-furnished,Ready to Move,1997,2,1,1,1,4,16,14,16,3.98,3.42,8.61,12.66,6.5,5,6,12116298,45,88,18.13,0.1747,2023-11-12
BLR-29018,Whitefield,12.97363,77.735808,Sobha Ltd,Apartment,Semi-furnished,Ready to Move,777,2,2,1,1,4,14,20,5,4.89,2.62,3.56,15.3,5.7,7,6,7639369,96,41,12.75,0.1411,2023-11-06
BLR-29019,Bannerghatta Road,12.885973,77.59673,Sobha Ltd,Apartment,Semi-furnished,Resale,823,3,2,0,1,9,12,5,12,2.13,4.53,7.42,9.52,7.7,10,4,10266223,50,51,11.15,0.1407,2023-06-20
BLR-29020,BTM Layout,12.909928,77.606552,Sobha Ltd,Builder Floor,Unfurnished,New Launch,584,1,1,2,0,13,14,12,2,3.98,0.37,7.77,6.98,7.4,5,6,5547590,31,91,10.2,0.1212,2021-01-26
BLR-29021,Yelahanka,13.106962,77.608815,Assetz Property Group,Villa,Fully-furnished,Resale,1933,4,3,1,1,1,2,16,11,10.71,7.48,5.84,15.13,3.4,10,5,15625206,89,95,17.32,0.1884,2020-09-01
BLR-29022,HSR Layout,12.907016,77.646401,Salarpuria Sattva,Villa,Unfurnished,Ready to Move,4960,4,2,1,1,2,2,21,11,1.49,6.83,8.84,9.12,8.0,10,8,63380040,59,60,11.61,0.1243,2022-04-16
BLR-29023,Malleswaram,13.010903,77.556964,Mantri Developers,Apartment,Unfurnished,Resale,2349,4,4,2,0,11,21,10,18,2.55,1.54,7.13,5.98,8.1,9,10,31737788,77,51,7.6,0.0434,2022-04-28
BLR-29024,Devanahalli,13.112032,77.722713,Shriram Properties,Apartment,Unfurnished,Resale,1691,5,5,2,0,7,25,4,2,13.16,4.42,9.83,20.89,1.6,6,6,10596299,51,77,20.26,0.1822,2024-12-29
BLR-29025,Indiranagar,12.966725,77.645277,Godrej Properties,Villa,Unfurnished,Ready to Move,3689,5,3,1,2,3,2,21,10,2.24,4.29,5.09,5.52,8.3,7,8,86762017,88,44,7.88,0.0558,2022-07-25
BLR-29026,Hebbal,13.048884,77.607369,Puravankara,Apartment,Unfurnished,New Launch,2283,4,3,1,0,9,18,25,18,1.84,7.69,9.49,8.7,8.0,10,5,22442400,46,29,12.9,0.112,2023-02-12
BLR-29027,Rajajinagar,12.988606,77.556274,Lodha Group,Villa,Semi-furnished,Resale,4772,4,4,1,2,3,2,2,5,0.86,5.46,1.38,4.56,9.0,9,8,115052766,81,66,8.88,0.0825,2022-02-04
BLR-29028,Koramangala,12.950139,77.637033,Puravankara,Apartment,Fully-furnished,Ready to Move,1643,2,2,1,0,15,16,17,11,3.15,0.37,7.87,5.18,8.0,10,8,24681632,47,37,9.7,0.0408,2020-06-03
BLR-29029,HSR Layout,12.91453,77.651858,Shriram Properties,Apartment,Fully-furnished,Resale,2368,3,2,2,0,4,10,6,19,2.24,2.13,1.0,8.88,7.8,7,8,31227733,73,40,12.1,0.106,2022-01-17
BLR-29030,KR Puram,13.000879,77.691457,Puravankara,Apartment,Fully-furnished,New Launch,1184,2,1,2,0,8,8,16,20,2.92,2.87,3.98,10.99,7.2,5,9,9572726,89,89,11.52,0.1535,2022-03-30
BLR-29031,JP Nagar,12.893848,77.592234,Assetz Property Group,Plot,Semi-furnished,New Launch,1113,0,0,0,2,0,0,8,17,4.28,0.58,8.05,8.65,7.0,8,10,10327641,39,85,12.24,0.0686,2021-05-11
BLR-29032,Electronic City,12.833012,77.677894,Prestige Group,Apartment,Semi-furnished,Resale,2528,2,1,1,0,2,4,4,6,3.64,1.58,5.69,17.86,5.9,10,6,18169294,46,94,16.23,0.155,2022-08-24
BLR-29033,Basavanagudi,12.939281,77.578039,Salarpuria Sattva,Villa,Fully-furnished,New Launch,2036,4,3,3,1,1,4,15,4,2.09,7.86,2.19,4.02,8.6,8,8,37294277,95,64,8.95,0.0536,2020-03-02
BLR-29034,Sarjapur Road,12.899869,77.69281,Shriram Properties,Apartment,Semi-furnished,Ready to Move,1891,4,4,2,0,15,19,21,7,6.0,1.91,8.99,13.3,5.6,8,6,14421954,76,90,12.97,0.1632,2021-07-13
BLR-29035,Basavanagudi,12.954297,77.586923,Shriram Properties,Apartment,Semi-furnished,Resale,2164,4,4,1,0,15,22,8,2,3.88,7.65,1.46,2.1,8.1,6,8,28884810,44,48,8.65,0.0572,2022-07-12
BLR-29036,Whitefield,12.962779,77.742335,Shriram Properties,Builder Floor,Semi-furnished,New Launch,1543,3,2,2,1,2,4,18,7,5.97,3.68,7.69,16.04,5.2,10,8,13414343,39,93,15.07,0.1244,2020-02-06
BLR-29037,Sarjapur Road,12.892793,77.67283,Brigade Group,Apartment,Semi-furnished,Resale,2018,5,5,2,1,9,15,9,8,2.53,0.92,4.36,12.19,7.2,6,6,20640765,34,34,16.24,0.1279,2022-07-27
BLR-29038,Hebbal,13.049626,77.59797,Godrej Properties,Apartment,Semi-furnished,New Launch,2703,2,1,1,0,1,6,11,13,3.66,2.24,5.77,8.68,7.2,5,4,29919212,94,57,14.92,0.0969,2020-01-31
BLR-29039,Sarjapur Road,12.898083,77.669627,Lodha Group,Apartment,Semi-furnished,Ready to Move,2731,2,1,2,1,7,7,7,9,11.08,3.08,2.29,11.53,3.8,10,10,23003352,88,78,16.12,0.1248,2022-02-27
BLR-29040,Electronic City,12.844638,77.66014,Puravankara,Builder Floor,Fully-furnished,Resale,2614,3,3,0,0,17,24,13,3,5.39,6.02,2.77,15.8,5.5,6,6,17933813,83,48,17.32,0.177,2024-08-10
BLR-29041,Jayanagar,12.932587,77.582111,Prestige Group,Builder Floor,Semi-furnished,Resale,2470,2,2,2,0,2,24,18,9,1.95,1.01,4.56,4.54,8.5,10,6,31673565,32,43,8.48,0.0435,2022-05-10
BLR-29042,Devanahalli,13.113151,77.726746,Mantri Developers,Penthouse,Semi-furnished,New Launch,3021,4,4,2,1,26,26,19,18,6.05,5.06,1.66,21.28,4.4,9,10,24565883,69,71,18.05,0.1632,2020-09-27
BLR-29043,Indiranagar,12.983659,77.641875,Lodha Group,Villa,Unfurnished,Ready to Move,4378,5,2,3,2,2,2,2,20,0.86,4.08,6.69,5.3,8.9,10,4,140088037,87,58,11.89,0.0808,2023-02-13
BLR-29044,Devanahalli,13.110656,77.710565,Brigade Group,Apartment,Semi-furnished,Ready to Move,860,2,1,0,0,1,7,2,11,13.4,6.47,2.27,19.92,1.7,6,7,6440867,48,86,19.22,0.1709,2022-01-14
BLR-29045,Rajajinagar,12.972178,77.541564,Assetz Property Group,Villa,Semi-furnished,Resale,3519,5,4,1,2,2,4,0,10,2.04,1.75,7.06,5.75,8.3,10,6,83594098,42,29,10.96,0.0916,2021-04-25
BLR-29046,KR Puram,13.022096,77.688477,Prestige Group,Apartment,Unfurnished,Ready to Move,2277,5,4,2,0,7,7,17,3,5.79,7.19,8.86,11.62,5.9,6,9,11648290,77,41,13.38,0.1141,2022-09-06
BLR-29047,Devanahalli,13.121273,77.699898,Salarpuria Sattva,Apartment,Unfurnished,Resale,2980,2,2,0,0,2,9,7,19,5.56,7.26,1.83,20.18,4.7,8,5,16235771,70,27,17.55,0.1864,2020-10-11
BLR-29048,BTM Layout,12.90571,77.601786,Lodha Group,Villa,Unfurnished,New Launch,4571,3,3,1,2,2,3,8,12,0.93,6.67,3.61,7.37,8.5,5,8,60368121,36,76,10.44,0.0977,2021-03-08
BLR-29049,Whitefield,12.979643,77.752217,Puravankara,Apartment,Semi-furnished,Ready to Move,1528,3,3,0,0,3,8,2,3,4.65,5.82,8.64,17.1,5.6,6,8,17459975,57,64,10.7,0.1166,2023-12-26
BLR-29050,Electronic City,12.850882,77.656666,Brigade Group,Apartment,Semi-furnished,Resale,2052,2,1,0,1,7,7,15,4,1.24,3.6,3.29,15.01,7.3,10,6,14191655,40,58,17.38,0.1242,2022-12-13
BLR-29051,Kanakapura Road,12.882664,77.563797,Lodha Group,Apartment,Unfurnished,New Launch,2961,5,5,2,1,18,20,13,8,10.64,4.5,8.99,10.44,4.2,5,10,19073310,81,55,14.32,0.1793,2021-12-07
BLR-29052,Yelahanka,13.101838,77.592948,Assetz Property Group,Plot,Semi-furnished,New Launch,2294,0,0,0,2,0,0,7,2,5.41,5.19,2.48,14.48,5.7,7,9,9870520,32,32,19.72,0.1373,2021-10-24
BLR-29053,Hennur,13.055721,77.636132,Godrej Properties,Villa,Unfurnished,Resale,4188,4,3,1,2,1,2,13,6,5.9,2.67,0.45,10.38,6.1,9,6,36007104,51,87,12.2,0.111,2023-05-07
BLR-29054,Marathahalli,12.948359,77.693072,Sobha Ltd,Apartment,Semi-furnished,New Launch,2734,4,3,1,0,10,12,11,16,4.94,1.46,4.87,10.98,6.4,6,8,23847514,54,87,9.85,0.1115,2023-09-15
BLR-29055,Electronic City,12.834732,77.657661,Assetz Property Group,Builder Floor,Unfurnished,New Launch,1481,2,1,0,1,9,24,8,11,8.6,2.29,3.6,16.68,4.1,8,9,9469817,52,54,18.7,0.1394,2022-05-30
BLR-29056,Hennur,13.048467,77.629174,Puravankara,Builder Floor,Unfurnished,Ready to Move,984,2,1,0,1,8,10,11,16,6.49,5.0,7.98,9.33,6.0,5,5,8683081,46,88,16.58,0.1536,2023-09-23
BLR-29057,Malleswaram,13.008638,77.572383,Shriram Properties,Apartment,Semi-furnished,Resale,2588,3,2,0,1,9,23,15,14,0.54,5.74,4.67,4.77,9.1,5,8,38330744,75,37,5.47,0.0346,2022-09-21
BLR-29058,Rajajinagar,12.989083,77.558112,Assetz Property Group,Builder Floor,Semi-furnished,New Launch,2753,4,4,1,1,2,11,12,17,1.69,7.02,1.65,4.41,8.7,8,6,37166938,92,66,6.19,0.074,2024-01-02
BLR-29059,Devanahalli,13.121332,77.70857,Puravankara,Apartment,Semi-furnished,Ready to Move,1216,1,1,1,1,5,19,7,14,5.3,7.35,8.21,20.73,4.8,5,7,7555085,62,61,19.81,0.1941,2021-05-12
BLR-29060,Electronic City,12.850868,77.672467,Mantri Developers,Apartment,Fully-furnished,Ready to Move,1497,2,1,2,0,4,5,1,16,9.11,0.4,7.78,15.86,4.0,6,7,13994984,43,85,16.07,0.1343,2020-08-20
BLR-29061,Hebbal,13.035316,77.59185,Sobha Ltd,Apartment,Unfurnished,Resale,1607,3,2,1,0,8,9,3,19,3.21,4.41,5.58,7.09,7.7,8,8,18307262,62,74,9.39,0.0948,2022-05-27
BLR-29062,Sarjapur Road,12.919589,77.676864,Lodha Group,Apartment,Semi-furnished,Resale,2054,5,5,0,0,9,12,4,17,7.61,7.17,9.76,10.63,5.4,9,9,21634049,82,64,18.0,0.1383,2020-05-17
BLR-29063,Hennur,13.051043,77.633682,Godrej Properties,Apartment,Unfurnished,New Launch,860,1,1,1,0,3,12,25,18,1.21,5.87,6.85,9.8,8.0,7,5,8354220,70,71,10.05,0.1299,2021-12-27
BLR-29064,Yelahanka,13.091745,77.584125,Assetz Property Group,Apartment,Fully-furnished,Ready to Move,1230,1,1,0,1,9,16,7,7,7.42,4.4,8.99,13.41,5.0,7,7,8883018,69,58,15.81,0.1444,2024-11-05
BLR-29065,JP Nagar,12.901619,77.575136,Godrej Properties,Apartment,Fully-furnished,Resale,2606,4,4,2,1,7,12,20,3,3.4,5.6,1.52,8.06,7.4,6,5,25093762,91,43,10.78,0.1026,2023-11-28
BLR-29066,Malleswaram,12.998911,77.57231,Lodha Group,Plot,Unfurnished,Resale,1867,0,0,0,1,0,0,0,8,2.65,3.05,6.33,3.88,8.4,7,4,23013004,98,91,7.98,0.0318,2024-08-01
BLR-29067,Rajajinagar,12.98734,77.540949,Shriram Properties,Apartment,Semi-furnished,Resale,2558,3,3,1,1,1,8,20,2,1.89,5.14,2.21,6.07,8.3,5,4,28792024,30,30,5.91,0.071,2020-09-17
BLR-29068,Hennur,13.059072,77.632574,Puravankara,Apartment,Unfurnished,Resale,1731,5,4,0,0,2,3,7,8,3.38,3.54,4.76,10.56,7.1,6,9,13242322,78,62,12.62,0.1075,2021-12-03
BLR-29069,Basavanagudi,12.954259,77.565634,Brigade Group,Apartment,Semi-furnished,Ready to Move,2492,3,2,2,1,4,7,13,5,0.67,6.18,1.75,3.68,9.2,5,9,31464692,85,78,7.57,0.0552,2020-12-24
BLR-29070,Hennur,13.030321,77.63471,Salarpuria Sattva,Plot,Semi-furnished,Resale,2077,0,0,0,2,0,0,25,17,4.93,5.0,5.22,7.84,6.9,9,6,9577244,60,83,12.04,0.1321,2021-11-28
BLR-29071,BTM Layout,12.931257,77.612372,Puravankara,Builder Floor,Semi-furnished,Resale,711,2,1,0,1,8,19,18,19,1.66,6.22,4.45,4.88,8.6,7,5,9211632,31,61,13.67,0.0974,2022-08-20
BLR-29072,Koramangala,12.946419,77.61297,Shriram Properties,Apartment,Unfurnished,Ready to Move,1065,2,2,0,0,6,8,25,5,3.13,2.62,1.68,3.44,8.2,5,10,14913145,51,90,4.94,0.0448,2020-10-25
BLR-29073,Indiranagar,12.985201,77.655273,Salarpuria Sattva,Plot,Unfurnished,Resale,2037,0,0,0,2,0,0,22,7,2.11,0.64,2.67,6.75,8.1,9,7,22188303,60,46,5.6,0.0763,2020-11-12
BLR-29074,BTM Layout,12.92351,77.612817,Brigade Group,Builder Floor,Unfurnished,Ready to Move,2576,2,1,1,1,8,19,21,13,3.31,0.58,1.53,5.7,7.8,8,8,20687356,33,68,8.54,0.1226,2023-01-20
BLR-29075,Kanakapura Road,12.879311,77.562153,Shriram Properties,Builder Floor,Unfurnished,New Launch,1635,5,4,1,1,2,4,12,15,3.14,1.7,0.96,10.85,7.1,10,4,11247471,60,61,16.55,0.1469,2021-02-13
BLR-29076,Kanakapura Road,12.878654,77.546093,Prestige Group,Apartment,Semi-furnished,Ready to Move,526,2,1,1,0,4,5,16,15,10.73,3.09,7.08,11.6,4.0,9,6,5382279,47,57,16.02,0.1319,2022-09-21
BLR-29077,Malleswaram,13.009534,77.575781,Brigade Group,Apartment,Fully-furnished,Resale,1780,3,3,2,0,7,16,12,3,1.61,7.21,6.66,4.69,8.7,6,6,27133097,73,80,4.02,0.0562,2022-12-12
BLR-29078,Yelahanka,13.108639,77.588289,Lodha Group,Apartment,Semi-furnished,Ready to Move,1672,4,3,2,0,18,22,5,4,9.73,3.06,8.45,15.25,3.8,5,5,13404711,58,53,16.46,0.1788,2024-11-22
BLR-29079,JP Nagar,12.903581,77.587597,Sobha Ltd,Apartment,Semi-furnished,New Launch,786,3,3,2,0,3,4,6,18,4.3,6.91,3.71,7.6,7.1,9,7,11802488,49,46,10.52,0.0959,2022-11-26
BLR-29080,JP Nagar,12.894541,77.596608,Assetz Property Group,Apartment,Semi-furnished,Resale,1235,3,2,0,0,17,23,13,20,2.56,1.22,8.75,8.57,7.7,8,10,14178275,52,83,9.06,0.1181,2021-01-08
BLR-29081,Kanakapura Road,12.876417,77.54537,Lodha Group,Apartment,Unfurnished,Ready to Move,2137,4,4,2,1,8,9,14,11,5.12,5.49,6.86,11.85,6.2,8,10,14170010,69,67,14.45,0.1625,2024-05-25
BLR-29082,Jayanagar,12.930131,77.57389,Puravankara,Plot,Unfurnished,Ready to Move,2554,0,0,0,2,0,0,1,6,1.11,2.32,0.41,5.13,8.8,6,9,33508480,45,71,3.29,0.0715,2020-03-27
BLR-29083,Yelahanka,13.101614,77.586391,Godrej Properties,Villa,Fully-furnished,Ready to Move,4648,3,4,1,2,3,2,5,6,9.63,6.55,6.36,14.48,4.0,5,4,41921467,37,92,19.4,0.1363,2022-04-15
BLR-29084,Bannerghatta Road,12.877026,77.606553,Prestige Group,Builder Floor,Semi-furnished,Ready to Move,2462,5,5,2,0,1,5,11,6,2.12,2.33,6.66,10.6,7.6,7,4,19650859,44,65,11.68,0.1547,2023-09-02
BLR-29085,Kanakapura Road,12.866124,77.572472,Salarpuria Sattva,Apartment,Fully-furnished,Resale,673,1,1,1,0,19,23,1,17,4.41,2.82,0.4,11.97,6.4,10,4,8493003,79,94,13.14,0.1448,2024-09-25
BLR-29086,JP Nagar,12.896442,77.59655,Mantri Developers,Apartment,Semi-furnished,Ready to Move,1269,1,1,0,0,9,12,11,20,3.62,5.4,7.55,8.36,7.3,10,8,13467379,81,50,12.6,0.1176,2022-04-25
BLR-29087,Bannerghatta Road,12.883762,77.595955,Brigade Group,Plot,Semi-furnished,New Launch,1846,0,0,0,1,0,0,2,14,4.09,5.41,9.68,9.77,6.9,6,6,13634374,91,55,16.78,0.1449,2023-07-25
BLR-29088,Hebbal,13.046451,77.595911,Prestige Group,Apartment,Semi-furnished,Resale,2168,5,5,2,0,4,7,8,6,4.84,0.84,9.87,8.32,6.8,6,4,26252291,74,85,9.15,0.1229,2021-08-23
BLR-29089,Hennur,13.055884,77.633537,Puravankara,Apartment,Semi-furnished,Ready to Move,2650,2,2,1,0,10,13,11,18,4.43,0.57,1.63,10.28,6.7,10,6,18485271,68,37,12.09,0.1095,2024-06-13
BLR-29090,JP Nagar,12.914946,77.579362,Assetz Property Group,Apartment,Fully-furnished,Resale,2775,3,3,0,1,22,24,7,6,1.74,1.65,7.49,6.51,8.3,9,10,31309290,30,53,10.87,0.1117,2024-05-24
BLR-29091,Rajajinagar,12.983427,77.554762,Mantri Developers,Builder Floor,Fully-furnished,Resale,2493,2,2,1,0,8,10,22,5,1.95,0.23,5.25,4.51,8.5,8,7,31793545,75,37,10.67,0.074,2024-09-15
BLR-29092,Devanahalli,13.098324,77.710837,Godrej Properties,Builder Floor,Fully-furnished,Resale,1539,2,2,0,1,1,21,9,7,12.09,7.96,2.61,18.9,2.3,6,9,9330136,74,91,20.75,0.1821,2021-11-24
BLR-29093,KR Puram,12.997105,77.711491,Mantri Developers,Villa,Fully-furnished,Resale,4376,5,2,3,2,2,2,16,3,1.47,0.32,4.01,12.98,7.5,8,10,35259961,94,51,16.71,0.1342,2022-01-10
BLR-29094,Kanakapura Road,12.8736,77.554753,Prestige Group,Villa,Fully-furnished,Resale,3282,4,4,3,2,2,4,12,9,11.27,6.5,5.42,11.72,3.7,6,7,30973785,47,47,13.6,0.169,2022-04-14
BLR-29095,Devanahalli,13.110933,77.721963,Brigade Group,Builder Floor,Semi-furnished,Ready to Move,2826,3,3,1,1,3,3,25,20,12.18,4.09,4.39,20.75,2.0,10,9,16011337,41,55,16.43,0.1613,2021-10-24
BLR-29096,Jayanagar,12.914347,77.597844,Godrej Properties,Villa,Unfurnished,New Launch,3071,3,3,3,2,3,3,17,6,2.75,7.45,7.18,6.38,7.9,9,6,53902952,89,40,8.91,0.076,2021-09-27
BLR-29097,Bannerghatta Road,12.864597,77.596458,Sobha Ltd,Villa,Fully-furnished,Resale,4289,5,4,2,2,3,4,19,6,9.18,7.82,6.66,11.9,4.5,9,6,45464568,60,92,16.94,0.1233,2021-04-13
BLR-29098,Sarjapur Road,12.905443,77.694445,Brigade Group,Penthouse,Unfurnished,New Launch,4572,5,3,2,2,18,18,2,12,3.33,7.91,5.96,13.08,6.7,8,6,77095593,60,27,15.18,0.1147,2023-11-14
BLR-29099,Rajajinagar,12.99899,77.538546,Assetz Property Group,Builder Floor,Semi-furnished,Ready to Move,1370,3,3,1,1,2,19,14,4,1.97,3.36,5.81,6.79,8.2,7,9,16289348,48,56,5.38,0.0838,2024-02-10
BLR-29100,Indiranagar,12.960073,77.646498,Assetz Property Group,Builder Floor,Semi-furnished,Ready to Move,2951,3,2,0,0,8,20,9,16,2.31,0.77,8.54,5.77,8.2,10,10,59002880,72,61,10.18,0.0502,2020-08-22
BLR-29101,Sarjapur Road,12.906519,77.69428,Prestige Group,Villa,Fully-furnished,New Launch,2457,4,3,3,1,1,3,17,13,11.91,4.69,6.62,13.0,3.3,6,10,26135022,69,67,16.22,0.1312,2022-02-24
BLR-29102,Devanahalli,13.112323,77.702205,Prestige Group,Apartment,Fully-furnished,Resale,2523,4,4,2,1,6,19,13,2,9.63,6.04,4.64,19.51,3.2,5,8,15440291,33,83,16.01,0.1515,2024-03-05
BLR-29103,JP Nagar,12.89303,77.574751,Brigade Group,Apartment,Fully-furnished,Ready to Move,936,2,1,2,1,3,7,24,6,3.54,5.28,0.7,9.0,7.2,5,7,10373331,63,92,11.24,0.0709,2021-07-11
